treasure,'treʒә,n. accumulated wealth in the form of money or jewels etc.\nn. any possession that is highly valued by its owner\nn. a collection of precious things,"n. 宝物, 财富\nvt. 珍爱, 重视, 秘藏",2,s:treasures/d:treasured/p:treasured/3:treasures/i:treasuring,the ransom was to be paid in diamonds and treasure
treatment,'tri:tmәnt,n. care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)\nn. the management of someone or something\nn. a manner of dealing with something artistically,"n. 治疗, 待遇, 处理\n[医] 疗法, 治疗; 处理",4,s:treatments,the directive required equal treatment for men and women in social security schemes
tree,tri:,n. a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms\nn. a figure that branches from a single root\nn. English actor and theatrical producer noted for his lavish productions of Shakespeare (1853-1917)\nv. plant with trees,"n. 树, 木料, 树状物\nvt. 把...赶上树\n[计] 树; DOS外部命令:显示指定磁盘驱动器的目录结构",4,s:trees/i:treeing/p:treed/3:trees/d:treed,
trip,trip,n. a journey for some purpose (usually including the return)\nn. a hallucinatory experience induced by drugs\nn. an exciting or stimulating experience\nn. a light or nimble tread,"n. 旅行, 绊倒, 摔倒, 失足, 差错, 旅程\nvt. 使跌倒, 使犯错, 使失败\nvi. 轻快地走, 绊倒, 失误, 犯错, 结巴, 旅行, 远足",4,s:trips/i:tripping/p:tripped/3:trips/d:tripped,he tripped over his cat
trouble,'trʌbl,n. a source of difficulty\nn. an event causing distress or pain\nn. an effort that is inconvenient\nn. an unwanted pregnancy,"n. 烦恼, 麻烦, 困难, 动乱, 故障\nvt. 困扰, 麻烦, 使烦恼, 折磨\nvi. 烦恼, 费心",4,s:troubles/d:troubled/p:troubled/3:troubles/i:troubling,I had trouble finding somewhere to park
trousers,'trauzәz,"n (usually in the plural) a garment extending from the waist to the knee or ankle, covering each leg separately\nn a garment (or part of a garment) designed for or relating to trousers","pl. 裤子, 长裤",2,s:trousers/0:trousers/1:s,
truck,trʌk,n. an automotive vehicle suitable for hauling\nv. convey (goods etc.) by truck,"n. 卡车, 货车, 对...进行交易, 来往, 实物工资, (供应市场的)蔬菜, 废物, 废话\nvt. 对...进行交易, 交往, 以卡车运输\nvi. 驾驶卡车, 以物易物",3,s:trucks/i:trucking/d:trucked/p:trucked/3:trucks,
true,tru:,"n. proper alignment; the property possessed by something that is in correct or proper alignment\nv. make level, square, balanced, or concentric\na. consistent with fact or reality; not false\ns. accurately placed or thrown","a. 真实的, 正确的, 忠诚的, 可靠的, 纯粹的, 正式的\nn. 真实, 准确\nadv. 真实地, 准确地",4,r:truer/t:truest/i:truing/p:trued/3:trues/d:trued,a true story
trust,trʌst,n. something (as property) held by one party (the trustee) for the benefit of another (the beneficiary)\nn. the trait of believing in the honesty and reliability of others\nn. a consortium of independent organizations formed to limit competition by controlling the production and distribution of a product or service\nv. have confidence or faith in,"n. 信任, 信赖, 相信, 受托, 职责, 信心, 托拉斯\na. 信托的, 托拉斯的\nvt. 信赖, 信任, 相信, 盼望, 赊卖给\nvi. 相信, 信赖, 依靠\n[计] 委托, 信任",4,s:trusts/d:trusted/p:trusted/i:trusting/3:trusts,relations have to be built on trust
truth,tru:θ,n. a fact that has been verified\nn. conformity to reality or actuality\nn. a true statement\nn. United States abolitionist and feminist who was freed from slavery and became a leading advocate of the abolition of slavery and for the rights of women (1797-1883),"n. 事实, 实情\n[法] 真实, 真相, 事实",4,s:truths,he had to accept the truth of her accusation
try,trai,v. make an effort or attempt\nv. give pain or trouble to\nv. test the limits of\nv. melt (fat or lard) in order to separate out impurities,"n. 尝试, 试验, 审理, 审判\nvt. 试, 尝试, 试验, 考验, 审问, 提炼\nvi. 尝试, 试图",5,i:trying/p:tried/d:tried/3:tries/s:tries,he tried to regain his breath
Tuesday,'tju:zdi,n. the third day of the week; the second working day,n. 星期二,4,s:tuesdays,come to dinner on Tuesday
turn,tә:n,n. the act of changing or reversing the direction of the course\nn. (game) the activity of doing something in an agreed succession\nn. an unforeseen development\nn. the act of turning away or in the opposite direction,"n. 转弯, 转动, 旋转, 翻转, 一圈, 顺次, 改动, 变化, 性格, 特色, 形状, 转折\nvt. 使旋转, 转弯, 转动, 使转向, 驱赶, 阻挡, 兑换, 改写, 使作对, 绕过, 使流通\nvi. 转动, 转弯, 转向, 翻转, 回转, 改变, 转身, 变成, 变质, 晕眩, 易脱手",5,p:turned/d:turned/i:turning/3:turns/s:turns,the big wheel was turning
TV,'ti:'vi:,n broadcasting visual images of stationary or moving objects\nn an electronic device that receives television signals and displays them on a screen,"电视\n[计] 电视, 转移向量",4,,anything good on TV tonight?
twelfth,twelfθ,n. position 12 in a countable series of things\ns. coming next after the eleventh and just before the thirteenth in position,"num. 第十二, 十二分之一",4,,the twelfth of November
twelve,twelv,n. the cardinal number that is the sum of eleven and one\ns. denoting a quantity consisting of 12 items or units,"num. 十二, 十二个",5,,he walked twelve miles
twentieth,'twentiiθ,n. position 20 in a countable series of things\ns. coming next after the nineteenth in position,"num. 第二十, 二十分之一",4,,the late twentieth century
twenty,'twenti,n. the cardinal number that is the sum of nineteen and one\ns. denoting a quantity consisting of 20 items or units,"num. 二十, 二十个",5,,twenty or thirty years ago
twice,twais,r. two times,"adv. 两次, 两倍",5,,the earl married twice
two,tu:,n. the cardinal number that is the sum of one and one or a numeral representing this number\ns. being one more than one,"num. 二, 二个",5,,two years ago
ugly,'ʌgli,a. displeasing to the senses,"a. 丑陋的, 邪恶的, 险恶的, 不祥的\nn. 丑陋的人(或物)",2,t:ugliest/r:uglier/s:uglies,people in school always told me I was ugly
umbrella,ʌm'brelә,n. a lightweight handheld collapsible canopy\nn. a formation of military planes maintained over ground operations or targets\nn. having the function of uniting a group of similar things\ns. covering or applying simultaneously to a number of similar items or elements or groups,"n. 伞, 雨伞, 保护伞\na. 伞的, 包罗万象的\nvt. 用伞遮掩",2,s:umbrellas,
uncle,ʌŋkl,n. the brother of your father or mother; the husband of your aunt\nn. a source of help and advice and encouragement,"n. 叔父, 伯父, 姨丈",3,s:uncles,he visited his uncle
under,'ʌndә,"s. lower in rank, power, or authority\nr. down to defeat, death, or ruin\nr. through a range downward\nr. into unconsciousness","prep. 在...之下, 低于\na. 下面的, 从属的\nadv. 在下面",5,,vast stores of gas under the North Sea
underground,'ʌndәgraund,n. a secret group organized to overthrow a government or occupation force\nr. in or into hiding or secret operation\nr. beneath the surface of the earth,"n. 地下, 地铁, 地道, 秘密活动\na. 地下的, 秘密的\nadv. 在地下, 秘密地",3,i:undergrounding,miners working underground
understand,.ʌndә'stænd,v. know and comprehend the nature or meaning of\nv. perceive (an idea or situation) mentally\nv. make sense of a language\nv. believe to be the case,"vt. 理解, 了解, 领会, 听说, 懂\nvi. 懂得, 认为",5,d:understood/p:understood/i:understanding/3:understands,he didn't understand a word I said
unit,'ju:nit,n. an individual or group or structure or other entity regarded as a structural or functional constituent of a whole\nn. an organization regarded as part of a larger social group\nn. a single undivided whole\nn. a single undivided natural thing occurring in the composition of something else,"n. 单位, 分队, 部队, 单元, 部件, 装置\na. 单位的, 单元的\n[计] 单元常数; 部件",4,s:units,large areas of land made up of smaller units
university,.ju:ni'vә:siti,"n. the body of faculty and students at a university\nn. establishment where a seat of higher learning is housed, including administrative and living quarters as well as facilities for research and teaching\nn. a large and diverse institution of higher learning created to educate for life and for a profession and to grant degrees",n. 大学,5,s:universities,I went to university at the Sorbonne
unless,.ʌn'les,"conj. Upon any less condition than (the fact or thing stated\n   in the sentence or clause which follows); if not; supposing that not;\n   if it be not; were it not that; except; as, we shall fail unless we are\n   industrious.",conj. 除非\nprep. 除...之外,4,,"unless you have a photographic memory, repetition is vital"
until,әn'til,"prep. To; unto; towards; -- used of material objects.\nprep. To; up to; till; before; -- used of time; as, he staid\n   until evening; he will not come back until the end of the month.\nconj. As far as; to the place or degree that; especially, up to\n   the time that; till. See Till, conj.","prep. 直到, 在...以前\nconj. 直到...时, 在...以前",5,,the kidnappers have given us until October 11th to deliver the documents
up,ʌp,v. raise\na. being or moving higher in position or greater in some value; being above a former position or level\ns. extending or moving toward a higher place\ns. (usually followed by `on' or `for') in readiness,"a. 向上的, 起床的, 涨的\nadv. 向上, 上涨\nprep. 在...上面, 向...的较高处",2,d:upped/0:up/i:upping/3:up/1:3/p:upped/s:ups,he jumped up
upon,ә'pɒn,"prep. On; -- used in all the senses of that word, with which it\n   is interchangeable.","prep. 在...之上, 迫近, 紧接着",4,,it was based upon two principles
upstairs,'ʌp'stєәz,n. the part of a building above the ground floor\na. on or of upper floors of a building\nr. on a floor above\nr. with respect to the mind,"a. 楼上的\nadv. 在楼上, 向楼上, 处于更高地位\nn. 楼层",2,,I tiptoed upstairs
us,ʌs,n North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776\nn a base containing nitrogen that is found in RNA (but not in DNA) and derived from pyrimidine; pairs with adenine\nn a heavy toxic silvery-white radioactive metallic element; occurs in many isotopes; used for nuclear fuels and nuclear weapons\nn the 21st letter of the Roman alphabet,pron. 我们\n[经] 美国,5,,let us know
use,ju:s,n. the act of using\nn. a particular service\nn. (law) the exercise of the legal right to enjoy the benefits of owning property\nv. put into service; make work or employ for a particular purpose or for its inherent or natural purpose,"n. 使用, 习惯, 使用价值, 用法, 使用权\nvt. 使用, 利用, 运用, 耗费\nvi. 惯常",4,d:used/i:using/p:used/3:uses/s:uses/f:uses,she used her key to open the front door
used,'ju:st,a. employed in accomplishing something,"a. 使用过的, 二手的, 习惯的",1,0:use/1:dp/d:used/p:used,scrawling on the back of a used envelope
useful,'ju:sful,a. being of use or service,"a. 有用的, 有益的\n[机] 有用的, 有效的",4,,aspirins are useful for headaches
usual,'ju:ʒuәl,a. occurring or encountered or experienced or observed frequently or in accordance with regular practice or procedure,"a. 平常的, 通常的",4,,he carried out his usual evening routine
vacation,vei'keiʃәn,n. leisure time away from work devoted to rest or pleasure\nn. the act of making something legally void\nv. spend or take a vacation,"n. 假期, 休假\n[法] 假期, 停审期, 休庭期",2,s:vacations/i:vacationing/p:vacationed/3:vacations/d:vacationed,the Easter vacation
value,'vælju:,n. a numerical quantity measured or assigned or computed\nn. the quality (positive or negative) that renders something desirable or valuable\nn. the amount (of money or goods or services) that is considered to be a fair equivalent for something else\nn. relative darkness or lightness of a color,"n. 价值, 价格, 购买力, 评价, 估价, 计算结果\nvt. 评价, 估价, 重视\n[计] 计算结果",5,s:values/d:valued/p:valued/i:valuing/3:values,your support is of great value
vcd,,,[电] 可变电容二极体的简写,,,
vegetable,'vedʒәtәbl,n. edible seeds or roots or stems or leaves or bulbs or tubers or nonsweet fruits of any of numerous herbaceous plant\nn. any of various herbaceous plants cultivated for an edible part such as the fruit or the root of the beet or the leaf of spinach or the seeds of bean plants or the flower buds of broccoli or cauliflower,"n. 蔬菜, 植物, 无精打采之人\na. 蔬菜的, 植物的",3,s:vegetables,fresh fruit and vegetables
vehicle,'vi:ikl,n. a conveyance that transports people or objects\nn. a medium for the expression or achievement of something\nn. any substance that facilitates the use of a drug or pigment or other material that is mixed with it,"n. 交通工具, 车辆, 传播媒介\n[化] 载体; 运载体; 漆料",4,s:vehicles,the vehicle was sent skidding across the road
very,'veri,s. precisely as stated\nr. used as intensifiers; `real' is sometimes used informally for `really'; `rattling' is informal\nr. precisely so,"a. 真正的, 恰好的, 十足的, 特有的\nadv. 非常, 完全",5,,a very large amount
victory,'viktәri,n. a successful ending of a struggle or contest,"n. 胜利, 战胜, 克服",4,s:victories,an election victory
video,'vidiәu,n. the visible part of a television transmission\nn. (computer science) the appearance of text and graphics on a video display,"n. 影像, 电视\na. 图像的, 电视的",4,s:videos/i:videoing,it's a great option for anyone looking to start using video to talk over the Net
village,'vilidʒ,n. a community of people smaller than a town\nn. a settlement smaller than a town,"n. 村庄\na. 乡村的, 村庄的",4,s:villages,pretty fishing villages
violin,.vaiә'lin,n. bowed stringed instrument that is the highest member of the violin family; this instrument has four strings and a hollow body and an unfretted fingerboard and is played with a bow,n. 小提琴,2,s:violins,
visit,'vizit,n. the act of going to see some person or place or thing for a short time\nn. a meeting arranged by the visitor to see someone (such as a doctor or lawyer) for treatment or advice\nn. the act of visiting in an official capacity (as for an inspection)\nn. the act of going to see some person in a professional capacity,"n. 拜访, 访问, 游览, 视察\nvt. 拜访, 访问, 参观, 视察, 降临\nvi. 访问, 参观, 闲谈",5,p:visited/s:visits/d:visited/i:visiting/3:visits,I came to visit my grandmother
visitor,'vizitә,n. someone who visits,"n. 参观者, 游客, 访客\n[法] 视察人, 检视人, 检查员",3,s:visitors,she's a frequent visitor to London
voice,vɒis,n. the distinctive quality or pitch or condition of a person's speech\nn. the sound made by the vibration of vocal folds modified by the resonance of the vocal tract\nn. a sound suggestive of a vocal utterance\nn. a means or agency by which something is expressed or communicated,"n. 声音, 嗓音, 嗓子, 愿望, 发言权, 表达, 喉舌, 语态\nvt. 表达, 吐露, 调音",4,s:voices/d:voiced/p:voiced/i:voicing/3:voices,Meg raised her voice
volleyball,'vɒlibɒ:l,n. a game in which two teams hit an inflated ball over a high net using their hands\nn. an inflated ball used in playing volleyball,n. 排球,1,,
wait,weit,n. the act of waiting (remaining inactive in one place while expecting something)\nv. stay in one place and anticipate or expect something\nv. wait before acting\nv. serve as a waiter or waitress in a restaurant,"n. 等待, 等候\nvt. 等候, 期待, 延缓, 伺候, 推迟\nvi. 等, 等候, 耽搁, 伺候用餐\n[计] 等待",5,i:waiting/p:waited/d:waited/3:waits/s:waits,I rang the bell and waited
wake,weik,"n. the wave that spreads behind a boat as it moves forward\nn. a vigil held over a corpse the night before burial\nv. be awake, be alert, be there\nv. make aware of","vt. 叫醒, 激发\nvi. 醒来, 醒着, 觉醒, 活跃起来\nn. 守侯, 守夜, 尾迹, 痕迹",3,p:woke/d:woken/i:waking/3:wakes/s:wakes,she woke up feeling better
walk,wɒ:k,n. the act of traveling by foot\nn. manner of walking\nn. the act of walking somewhere\nn. a path set aside for walking,"n. 走, 散步, 步行, 行走的路程, 竞走, 散步场所\nvi. 走路, 步行, 处世\nvt. 走过, 遛, 使走, 护送...走",5,p:walked/i:walking/s:walks/d:walked/3:walks,I walked across the lawn
wall,wɒ:l,n. an architectural partition with a height and length greater than its thickness; used to divide or enclose an area or to support another structure\nn. anything that suggests a wall in structure or function or effect\nn. (anatomy) a layer (a lining or membrane) that encloses a structure\nn. a difficult or awkward situation,"n. 墙, 墙壁, 垣, 内壁, 分界物, 屏障\na. 墙的\nvt. 给...建墙, 禁闭, 用墙围住\n[计] 背景墙",5,s:walls/d:walled/i:walling/p:walled/3:walls,a garden wall
want,wɒnt,"v. have need of\nv. hunt or look for; want for a particular reason\nv. wish or demand the presence of\nv. be without, lack; be deficient in","n. 需要的东西, 缺乏, 贫困, 需要\nvt. 要, 希望, 应该, 缺少\nvi. 生活困苦, 需要, 缺少",5,p:wanted/3:wants/d:wanted/i:wanting,I want an apple
war,wɒ:,n. the waging of armed conflict against an enemy\nn. a legal state created by a declaration of war and ended by official declaration during which the international rules of war apply\nn. an active struggle between competing entities\nn. a concerted campaign to end something that is injurious,"n. 战争, 战争状态, 战术, 军事, 冲突, 斗争, 竞争\nvi. 进行战争, 作战, 打仗, 战斗\na. 战争的, 战时用的",5,s:wars/i:warring/p:warred/3:wars/d:warred/f:wars,Japan declared war on Germany
warm,wɒ:m,v. get warm or warmer\nv. make warm or warmer\na. having or producing a comfortable and agreeable degree of heat or imparting or maintaining heat\na. psychologically warm; friendly and responsive,"a. 暖和的, 暖的, 温暖的, 热烈的, 兴奋的, 激烈的, 多情的, 色情的\nvt. 使温暖, 弄热, 使兴奋, 使充满仇恨\nvi. 变暖和, 变温暖, 取暖, 激动, 同情, 爱好\nn. 暖, 保暖物",4,r:warmer/i:warming/d:warmed/p:warmed/t:warmest/3:warms,a warm September evening
warn,wɒ:n,"v. notify of danger, potential harm, or risk\nv. admonish or counsel in terms of someone's behavior\nv. ask to go away\nv. notify, usually in advance","vt. 警告, 提醒, 通知\nvi. 发出警告",4,p:warned/d:warned/3:warns/i:warning,his father had warned him of what might happen
wash,wɒʃ,n. a thin coat of water-base paint\nn. the work of cleansing (usually with soap and water)\nn. the dry bed of an intermittent stream (as at the bottom of a canyon)\nn. a watercolor made by applying a series of monochrome washes one over the other,"n. 洗, 洗涤, 冲洗, 洗的衣服, 冲积物, 洼地\nvt. 洗, 洗涤, 洗清, 用水冲洗, 流过, 弄湿, 粉刷, 镀金属薄层于\nvi. 洗涤, 洗澡, 被冲蚀, 漂浮",3,d:washed/i:washing/p:washed/s:washes/3:washes,Auntie Lou had washed all their clothes
waste,weist,n. any materials unused and rejected as worthless or unwanted\nn. useless or profitless activity; using or expending or consuming thoughtlessly or carelessly\nn. (law) reduction in the value of an estate caused by act or neglect\nv. spend thoughtlessly; throw away,"n. 浪费, 废物, 损耗, 消耗, 荒地, 垃圾, 地面风化物\na. 废弃的, 荒芜的, 多余的\nvt. 浪费, 消耗, 使荒芜\nvi. 浪费, 消耗, 变消瘦",4,i:wasting/d:wasted/s:wastes/p:wasted/3:wastes,we can't afford to waste electricity
watch,wɒtʃ,n. a small portable timepiece\nn. a period of time (4 or 2 hours) during which some of a ship's crew are on duty\nn. a purposeful surveillance to guard or observe\nn. the period during which someone (especially a guard) is on duty,"n. 观察, 手表, 看守, 守护, 监视, 值班人\nvt. 看, 注视, 照顾, 看守, 守护, 监视\nvi. 观看, 注视, 守侯",3,i:watching/p:watched/d:watched/3:watches/s:watches,Lucy watched him go
water,'wɒ:tә,"n. binary compound that occurs at room temperature as a clear colorless odorless tasteless liquid; freezes into ice below 0 degrees centigrade and boils above 100 degrees centigrade; widely used as a solvent\nn. once thought to be one of four elements composing the universe (Empedocles)\nn. a liquid necessary for the life of most animals and plants\nv. supply with water, as with channels or ditches or streams","n. 水, 雨水, 海水, 水位, 水面, 流水\nvt. 给...浇水, 供以水, 注入水, 使湿\nvi. 流泪, 流口水, 加水\na. 水的, 水上的, 水生的, 含水的",5,s:waters/d:watered/i:watering/3:waters/p:watered,sodium chloride dissolves in water
watermelon,'wɒtә.melәn,n. an African melon\nn. large oblong or roundish melon with a hard green rind and sweet watery red or occasionally yellowish pulp,n. 西瓜,,s:watermelons,
way,wei,n. the condition of things generally\nn. a course of conduct\nn. any artifact consisting of a road or path affording passage from one place to another\nn. a journey or passage,"n. 路, 路线, 路途, 方法, 道路, 情形, 规模, 习惯, 行业, 方面\nadv. 远远地, 非常",5,s:ways,I hated their way of cooking potatoes
we,wi:,"pl.  of I\nobj. The plural nominative case of the pronoun of the first\n   person; the word with which a person in speaking or writing denotes a\n   number or company of which he is one, as the subject of an action\n   expressed by a verb.",pron. 我们,5,,shall we have a drink?
weak,wi:k,a. wanting in physical strength\ns. tending downward in price\ns. deficient or lacking in some skill\ns. (used of verbs) having standard (or regular) inflection,"a. 不牢固的, 弱的, 虚弱的, 软弱的, 无力的, 无权力的, (论据等)不充分的\n[经] 疲软的",4,r:weaker/t:weakest,"she was recovering from flu, and was very weak"
wealth,welθ,n. the state of being rich and affluent; having a plentiful supply of material goods and money\nn. the quality of profuse abundance\nn. an abundance of material possessions and resources\nn. property that has economic utility: a monetary value or an exchange value,"n. 财富, 资源, 财产, 丰富, 富裕, 大量\n[经] 财富",3,,he used his considerable wealth to bribe officials
wear,wєә,n. impairment resulting from long use\nn. the act of having on your person as a covering or adornment\nv. be dressed in\nv. have on one's person,"n. 穿着, 戴, 使用, 耗损, 服装, 耐久性\nvt. 穿着, 戴, 留(须、发等), 呈现, 磨损, 磨成, 耗损, 使疲乏, 消磨\nvi. 磨损, 变旧, 耐久, 渐变, 渐渐消失",4,i:wearing/p:wore/d:worn/3:wears,he was wearing a dark suit
weather,'weðә,n. the atmospheric conditions that comprise the state of the atmosphere in terms of temperature and wind and clouds and precipitation\nv. face and withstand with courage\nv. cause to slope\nv. sail to the windward of,"n. 天气, 气象, 处境\na. 迎风的\nvt. 使受风吹雨打, 侵蚀, 使风化, 经受住\nvi. 风化, 受侵蚀, 经受风雨",4,d:weathered/s:weathers/p:weathered/i:weathering/3:weathers,if the weather's good we can go for a walk
website,,n a computer connected to the internet that maintains a series of web pages on the World Wide Web,n. 网站（全球资讯网的主机站）,,,"for more information, please visit our website"
Wednesday,'wenzdi,n. the fourth day of the week; the third working day,n. 星期三,4,s:wednesdays,a report goes before the councillors on Wednesday
week,wi:k,n. any period of seven consecutive days\nn. a period of seven consecutive days starting on Sunday,"n. 星期, 周",5,s:weeks,the course lasts sixteen weeks
weekday,'wi:kdei,n. any day except Sunday (and sometimes except Saturday),"n. 周日, 平日\n[计] 工作日",1,s:weekdays,the weekday rush hour
weekend,'wi:kend,n. a time period usually extending from Friday night through Sunday; more loosely defined as any period of successive days including one and only one Sunday\nv. spend the weekend,"n. 周末, 周末休假",4,s:weekends/i:weekending/p:weekended/3:weekends/d:weekended,she spent the weekend camping
weigh,wei,v. have a certain weight\nv. determine the weight of\nv. to be oppressive or burdensome,"vt. 称...重量, 衡量, 把...压弯, 考虑, 权衡, 起锚\nvi. 称分量, 有意义, 重压, 起锚\nn. 过秤, 称分量",3,i:weighing/p:weighed/3:weighs/d:weighed/s:weighs,weigh yourself on the day you begin the diet
weight,weit,n. the vertical force exerted by a mass as a result of gravity\nn. sports equipment used in calisthenic exercises and weightlifting; it is not attached to anything and is raised and lowered by use of the hands and arms\nn. the relative importance granted to something\nn. an artifact that is heavy,"n. 重, 重量, 体重, 砝码, 重大, 影响, 力量\nvt. 加重量于, 压迫, 使加权, 称重量\n[计] 粗细",4,s:weights/d:weighted/p:weighted/i:weighting/3:weights,he was at least fifteen stone in weight
welcome,'welkәm,n. the state of being welcome\nn. a greeting or reception\nv. accept gladly\nv. bid welcome to; greet upon arrival,"n. 欢迎, 欢迎词\na. 受欢迎的, 可随意的, 可喜的\nvt. 欢迎, 接待\ninterj. 欢迎",4,d:welcomed/p:welcomed/3:welcomes/i:welcoming/s:welcomes,you will receive a warm welcome
well,wel,n. a deep hole or shaft dug or drilled to obtain water or oil or gas or brine\nn. a cavity or vessel used to contain liquid\nn. an abundant source\nn. an open shaft through the floors of a building (as for a stairway),"n. 井, 泉水, 源泉, 好\nv. 涌出\na. 健康的, 良好的, 适宜的, 恰当的\nadv. 很好地, 适当地, 好意地, 很, 完全\ninterj. 好啦",2,s:wells/i:welling/p:welled/3:wells/d:welled,the whole team played well
west,west,n. the countries of (originally) Europe and (now including) North America and South America\nn. the cardinal compass point that is a 270 degrees\nn. the region of the United States lying to the west of the Mississippi River\nn. the direction corresponding to the westward cardinal compass point,"n. 西方, 西部\na. 西方的, 向西的\nadv. 向西, 自西方, 在西方",5,,the evening sun glowed from the west
western,'westәn,n. a film about life in the western United States during the period of exploration and development\nn. a sandwich made from a western omelet\na. relating to or characteristic of the western parts of the world or the West as opposed to the eastern or oriental parts\na. of or characteristic of regions of the United States west of the Mississippi River,"n. 西方人, 西部片, 西部小说\na. 向西方的, 来自西方的, 西方的, 西洋的, 西部的",,s:westerns,there will be showers in some western areas
wet,wet,v. cause to become wet\nv. make one's bed or clothes wet by urinating\na. covered or soaked with a liquid such as water\na. containing moisture or volatile components,"n. 湿气, 潮湿, 水分, 雨天\na. 湿的, 潮的, 搞错的, 下雨的, 反对禁酒的\nvi. 变湿\nvt. 使...湿",3,d:wet/0:wet/1:dp/p:wet/r:wetter/i:wetting/t:wettest/s:wets/3:wets,"she followed, slipping on the wet rock"
whale,hweil,n. any of the larger cetacean mammals having a streamlined body and breathing through a blowhole on the head\nv. hunt for whales,"n. 鲸\nvi. 捕鲸\nvt. 使惨败, 猛揍",2,s:whales/i:whaling/p:whaled/3:whales/d:whaled,
what,hwɒt,"pron., a., & adv. As an interrogative pronoun, used in asking\n   questions regarding either persons or things; as, what is this? what\n   did you say? what poem is this? what child is lost?\npron., a., & adv. As an exclamatory word: -- (a) Used absolutely\n   or independently; -- often with a question following.\npron., a., & adv. Used adjectively, meaning how remarkable, or\n   how great; as, what folly! what eloquence! what courage!\npron., a., & adv. Sometimes prefixed to adjectives in an\n   adverbial sense, as nearly equivalent to how; as, what happy boys!\npron., a., & adv. As a relative pronoun\npron., a., & adv. Used substantively with the antecedent\n   suppressed, equivalent to that which, or those [persons] who, or those\n   [things] which; -- called a compound relative.\npron., a., & adv. Used adjectively, equivalent to the . . .\n   which; the sort or kind of . . . which; rarely, the . . . on, or at,\n   which.\npron., a., & adv. Used adverbially in a sense corresponding to\n   the adjectival use; as, he picked what good fruit he saw.\npron., a., & adv. Whatever; whatsoever; what thing soever; --\n   used indefinitely.\npron., a., & adv. Used adverbially, in part; partly; somewhat;\n   -- with a following preposition, especially, with, and commonly with\n   repetition.\nn. Something; thing; stuff.\ninterrog. adv. Why? For what purpose? On what account?","pron. 什么\ninterj. 怎么, 多么\na. 什么的\nadv. 到什么程度",5,,what is your name?
whatever,hwɒt'evә,s one or some or every or all without specification,pron. 无论什么,4,,do whatever you like
wheat,hwi:t,n. annual or biennial grass having erect flower spikes and light brown grains\nn. grains of common wheat; sometimes cooked whole or cracked as cereal; usually ground into flour,n. 小麦,2,s:wheats,
wheel,hwi:l,n. a simple machine consisting of a circular frame with spokes (or a solid disc) that can rotate on a shaft or axle (as in vehicles or other machines)\nn. forces that provide energy and direction\nn. a circular helm to control the rudder of a vessel\nv. change directions as if revolving on a pivot,"n. 轮子, 车轮, 轮, 方向盘, 旋转, 机构, 重要人物\nvt. 使旋转, 转动, 使转向\nvi. 旋转, 转弯, 盘旋",3,s:wheels/p:wheeled/i:wheeling/d:wheeled/3:wheels,a chair on wheels
when,hwen,"adv. At what time; -- used interrogatively.\nadv. At what time; at, during, or after the time that; at or\n   just after, the moment that; -- used relatively.\nadv. While; whereas; although; -- used in the manner of a\n   conjunction to introduce a dependent adverbial sentence or clause,\n   having a causal, conditional, or adversative relation to the principal\n   proposition; as, he chose to turn highwayman when he might have\n   continued an honest man; he removed the tree when it was the best in\n   the grounds.\nadv. Which time; then; -- used elliptically as a noun.","conj. 当...的时候\nadv. 何时, 什么时候\npron. 什么时侯\nn. 时间",5,,when did you last see him?
whenever,hwen'evә,adv. & conj. At whatever time.,"conj. 每当\nadv. 不论何时, 每逢",3,,you can ask for help whenever you need it
where,hwєә,"pron. & conj. Whether.\nadv. At or in what place; hence, in what situation, position,\n   or circumstances; -- used interrogatively.\nadv. At or in which place; at the place in which; hence, in the\n   case or instance in which; -- used relatively.\nadv. To what or which place; hence, to what goal, result, or\n   issue; whither; -- used interrogatively and relatively; as, where are\n   you going?\nconj. Whereas.\nn. Place; situation.",adv. 在哪里\npron. 哪里\nn. 地点,5,,where do you live?
whether,'hweðә,"pron. Which (of two); which one (of two); -- used\n   interrogatively and relatively.\nconj. In case; if; -- used to introduce the first or two or\n   more alternative clauses, the other or others being connected by or, or\n   by or whether. When the second of two alternatives is the simple\n   negative of the first it is sometimes only indicated by the particle\n   not or no after the correlative, and sometimes it is omitted entirely\n   as being distinctly implied in the whether of the first.","conj. 是否, 不论\npron. 两个中的哪一个",5,,he seemed undecided whether to go or stay
which,hwitʃ,"a. Of what sort or kind; what; what a; who.\na. A interrogative pronoun, used both substantively and\n   adjectively, and in direct and indirect questions, to ask for, or refer\n   to, an individual person or thing among several of a class; as, which\n   man is it? which woman was it? which is the house? he asked which route\n   he should take; which is best, to live or to die? See the Note under\n   What, pron., 1.\npron. A relative pronoun, used esp. in referring to an\n   antecedent noun or clause, but sometimes with reference to what is\n   specified or implied in a sentence, or to a following noun or clause\n   (generally involving a reference, however, to something which has\n   preceded). It is used in all numbers and genders, and was formerly used\n   of persons.\npron. A compound relative or indefinite pronoun, standing for\n   any one which, whichever, that which, those which, the . . . which, and\n   the like; as, take which you will.","pron. 哪一个, 那一个",5,,which are the best varieties of grapes for long keeping?
